Alcaldía,Polígono ,Colonia ,Año,Mes,Ingreso por Estacionamiento en Vía Pública ,Contraprestación 30%                                (F)             ,Ingreso por Retiro de Candado Inmovilizador,70% Inmovilizador           (H),Pago al GCDMX       (F-H)
Miguel Hidalgo,Polanco,Morales Secc. Alameda,2012,Mayo,227444.0,68233.2,0.0,0.0,68233.2
Miguel Hidalgo,Polanco,Bosques de Chapultepec,2012,Agosto,613528.0,184058.4,0.0,0.0,184058.4
Miguel Hidalgo,Polanco,Polanco Reforma,2012,Agosto,1179399.0,353819.7,0.0,0.0,353819.7
Miguel Hidalgo,Polanco,Del Bosque,2012,Agosto,54596.0,16378.8,0.0,0.0,16378.8
Miguel Hidalgo,Polanco,Rincón del Bosque,2012,Agosto,113411.0,34023.3,0.0,0.0,34023.3
Miguel Hidalgo,Polanco,Morales Secc. Alameda,2012,Agosto,229647.0,68894.1,0.0,0.0,68894.1
Miguel Hidalgo,Polanco,Del Bosque,2012,Septiembre,49001.0,14700.3,0.0,0.0,14700.3
Miguel Hidalgo,Polanco,Rincón del Bosque,2012,Septiembre,104023.0,31206.9,0.0,0.0,31206.9
Miguel Hidalgo,Polanco,Polanco Chapultepec,2012,Diciembre,1184554.0,355366.2,0.0,0.0,355366.2
Miguel Hidalgo,Polanco,Polanco Reforma,2012,Diciembre,1108533.0,332559.9,0.0,0.0,332559.9
Miguel Hidalgo,Polanco,Rincón del Bosque,2012,Diciembre,99374.0,29812.2,0.0,0.0,29812.2
Miguel Hidalgo,Polanco,Morales Secc. Palmas,2012,Diciembre,302718.0,90815.4,0.0,0.0,90815.4
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2013,Enero,1542814.0,462844.2,0.0,0.0,462844.2
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2013,Enero,394059.0,118217.7,0.0,0.0,118217.7
Miguel Hidalgo,Polanco -Anzures,Anzures,2013,Enero,41212.0,12363.6,0.0,0.0,12363.6
Miguel Hidalgo,Lomas Chapultepec,Lomas Virreyes,2013,Enero,317350.0,95205.0,0.0,0.0,95205.0
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2013,Mayo,1405351.0,421605.3,0.0,0.0,421605.3
Cuauhtémoc,Roma - Hipódromo,Roma II,2013,Junio,2987.0,896.1,0.0,0.0,896.1
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2013,Julio,754246.0,226273.8,0.0,0.0,226273.8
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2013,Julio,469015.0,140704.5,0.0,0.0,140704.5
Cuauhtémoc,Roma - Hipódromo,Roma I,2013,Julio,1932475.0,579742.5,0.0,0.0,579742.5
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2013,Agosto,80293.0,24087.9,0.0,0.0,24087.9
Miguel Hidalgo,Polanco -Anzures,Los Morales,2013,Agosto,605127.0,181538.1,0.0,0.0,181538.1
Cuauhtémoc,Roma Hipódromo,Roma I,2013,Agosto,1961009.0,588302.7,0.0,0.0,588302.7
Cuauhtémoc,Roma Hipódromo,Roma II,2013,Agosto,1504089.0,451226.7,0.0,0.0,451226.7
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2013,Septiembre,433391.0,130017.3,0.0,0.0,130017.3
Miguel Hidalgo,Polanco -Anzures,Anzures,2013,Septiembre,1199089.0,359726.7,0.0,0.0,359726.7
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2013,Octubre,293025.0,87907.5,0.0,0.0,87907.5
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2013,Octubre,526020.0,157806.0,0.0,0.0,157806.0
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2013,Octubre,2709547.0,812864.1,0.0,0.0,812864.1
Cuauhtémoc,Roma Hipódromo,Roma I,2013,Octubre,2015859.0,604757.7,0.0,0.0,604757.7
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2013,Noviembre,730097.0,219029.1,0.0,0.0,219029.1
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2013,Noviembre,1686674.0,506002.2,0.0,0.0,506002.2
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2013,Noviembre,1451111.0,435333.3,0.0,0.0,435333.3
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2013,Noviembre,264666.0,79399.8,0.0,0.0,79399.8
Miguel Hidalgo,Polanco -Anzures,Anzures,2013,Noviembre,1187024.0,356107.2,0.0,0.0,356107.2
Cuauhtémoc,Roma Hipódromo,Roma I,2013,Noviembre,1750806.0,525241.8,0.0,0.0,525241.8
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2013,Diciembre,1585805.0,475741.5,0.0,0.0,475741.5
Miguel Hidalgo,Polanco -Anzures,Palmitas,2013,Diciembre,369197.0,110759.1,0.0,0.0,110759.1
Miguel Hidalgo,Polanco -Anzures,Los Morales,2013,Diciembre,582890.0,174867.0,0.0,0.0,174867.0
Miguel Hidalgo,Polanco -Anzures,Anzures,2013,Diciembre,1117194.0,335158.2,0.0,0.0,335158.2
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2013,Diciembre,2152478.0,645743.4,0.0,0.0,645743.4
Cuauhtémoc,Roma Hipódromo,Hipódromo II,2013,Diciembre,1043022.0,312906.6,0.0,0.0,312906.6
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2014,Enero,1837296.0,551188.8,0.0,0.0,551188.8
Miguel Hidalgo,Polanco -Anzures,Palmitas,2014,Enero,449457.0,134837.1,0.0,0.0,134837.1
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2014,Enero,2399068.0,719720.4,0.0,0.0,719720.4
Cuauhtémoc,Roma Hipódromo,Roma II,2014,Enero,1509333.0,452799.9,0.0,0.0,452799.9
Cuauhtémoc,Roma Hipódromo,Hipódromo I,2014,Febrero,1277370.0,383211.0,0.0,0.0,383211.0
Miguel Hidalgo,Polanco -Anzures,Los Morales,2014,Marzo,581034.0,174310.2,0.0,0.0,174310.2
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2014,Marzo,2391535.0,717460.5,0.0,0.0,717460.5
Cuauhtémoc,Roma Hipódromo,Roma I,2014,Marzo,1785432.0,535629.6,0.0,0.0,535629.6
Cuauhtémoc,Roma Hipódromo,Hipódromo I,2014,Marzo,1378160.0,413448.0,0.0,0.0,413448.0
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2014,Abril,747041.0,224112.3,0.0,0.0,224112.3
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2014,Abril,76774.0,23032.2,0.0,0.0,23032.2
Miguel Hidalgo,Polanco -Anzures,Los Morales,2014,Abril,588150.0,176445.0,0.0,0.0,176445.0
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2014,Mayo,81222.0,24366.6,0.0,0.0,24366.6
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2014,Mayo,2424659.0,727397.7,0.0,0.0,727397.7
Miguel Hidalgo,Lomas Chapultepec,Lomas Virreyes,2014,Mayo,436079.0,130823.7,0.0,0.0,130823.7
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2014,Junio,1522187.0,456656.1,0.0,0.0,456656.1
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2014,Junio,493320.0,147996.0,0.0,0.0,147996.0
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2014,Junio,2521796.0,756538.8,0.0,0.0,756538.8
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2014,Julio,492400.0,147720.0,0.0,0.0,147720.0
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2014,Julio,462875.0,138862.5,0.0,0.0,138862.5
Cuauhtémoc,Roma Hipódromo,Roma II,2014,Julio,1727640.0,518292.0,0.0,0.0,518292.0
Alvaro Obregón,Florida,Florida,2014,Julio,186866.0,56059.8,0.0,0.0,56059.8
Miguel Hidalgo,Polanco -Anzures,Palmitas,2014,Agosto,439008.0,131702.4,0.0,0.0,131702.4
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2014,Agosto,2415318.0,724595.4,0.0,0.0,724595.4
Cuauhtémoc,Roma Hipódromo,Roma I,2014,Agosto,2372453.0,711735.9,0.0,0.0,711735.9
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2014,Agosto,238756.0,71626.8,14911.0,10437.7,61189.1
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2014,Septiembre,1614014.0,484204.2,0.0,0.0,484204.2
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2014,Septiembre,88241.0,26472.3,0.0,0.0,26472.3
Miguel Hidalgo,Polanco -Anzures,Los Morales,2014,Septiembre,609976.0,182992.8,0.0,0.0,182992.8
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2014,Septiembre,2513864.0,754159.2,0.0,0.0,754159.2
Cuauhtémoc,Roma Hipódromo,Roma II,2014,Septiembre,2162221.0,648666.3,0.0,0.0,648666.3
Cuauhtémoc,Roma Hipódromo,Hipódromo II,2014,Septiembre,1687241.0,506172.3,0.0,0.0,506172.3
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2014,Septiembre,481303.0,144390.9,55412.5,38788.75,105602.15
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2014,Octubre,856704.0,257011.2,0.0,0.0,257011.2
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2014,Octubre,2331675.0,699502.5,0.0,0.0,699502.5
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2014,Octubre,103686.0,31105.8,0.0,0.0,31105.8
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2014,Octubre,140054.0,42016.2,0.0,0.0,42016.2
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2014,Octubre,259867.0,77960.1,0.0,0.0,77960.1
Cuauhtémoc,Roma - Hipódromo,Roma II,2014,Octubre,2441970.0,732591.0,0.0,0.0,732591.0
Alvaro Obregón,Florida,Florida,2014,Octubre,684518.0,205355.4,0.0,0.0,205355.4
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2014,Octubre,309191.0,92757.3,0.0,0.0,92757.3
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2014,Octubre,718131.5,215439.45,129967.5,90977.25,124462.2
Miguel Hidalgo,Polanco,Bosques de Chapultepec,2012,Enero,23449.0,7034.7,0.0,0.0,7034.7
Miguel Hidalgo,Polanco,Polanco Chapultepec,2012,Enero,854841.0,256452.3,0.0,0.0,256452.3
Miguel Hidalgo,Polanco,Palmitas,2012,Enero,28222.0,8466.6,0.0,0.0,8466.6
Miguel Hidalgo,Polanco,Polanco Chapultepec,2012,Febrero,1118467.0,335540.1,0.0,0.0,335540.1
Miguel Hidalgo,Polanco,Chapultepec Morales,2012,Marzo,515271.0,154581.3,0.0,0.0,154581.3
Miguel Hidalgo,Polanco,Palmitas,2012,Marzo,262828.0,78848.4,0.0,0.0,78848.4
Miguel Hidalgo,Polanco,Los Morales,2012,Abril,179222.0,53766.6,0.0,0.0,53766.6
Miguel Hidalgo,Polanco,Morales Secc. Palmas,2012,Abril,147078.0,44123.4,0.0,0.0,44123.4
Miguel Hidalgo,Polanco,Bosques de Chapultepec,2012,Mayo,598406.0,179521.8,0.0,0.0,179521.8
Miguel Hidalgo,Polanco,Chapultepec Morales,2012,Mayo,1310053.0,393015.9,0.0,0.0,393015.9
Miguel Hidalgo,Polanco,Polanco Chapultepec,2012,Mayo,1335184.0,400555.2,0.0,0.0,400555.2
Miguel Hidalgo,Polanco,Polanco Reforma,2012,Mayo,1104340.0,331302.0,0.0,0.0,331302.0
Miguel Hidalgo,Polanco,Palmitas,2012,Mayo,296994.0,89098.2,0.0,0.0,89098.2
Miguel Hidalgo,Polanco,Los Morales,2012,Mayo,447349.0,134204.7,0.0,0.0,134204.7
Miguel Hidalgo,Polanco,Bosques de Chapultepec,2012,junio,592538.0,177761.4,0.0,0.0,177761.4
Miguel Hidalgo,Polanco,Palmitas,2012,Junio,305448.0,91634.4,0.0,0.0,91634.4
Miguel Hidalgo,Polanco,Chapultepec Morales,2012,Julio,1391691.0,417507.3,0.0,0.0,417507.3
Miguel Hidalgo,Polanco,Los Morales,2012,Julio,491052.0,147315.6,0.0,0.0,147315.6
Miguel Hidalgo,Polanco,Rincón del Bosque,2012,Julio,106366.0,31909.8,0.0,0.0,31909.8
Miguel Hidalgo,Polanco,Chapultepec Morales,2012,Agosto,1485378.0,445613.4,0.0,0.0,445613.4
Miguel Hidalgo,Lomas Chapultepec,Lomas Virreyes,2012,Agosto,50253.0,15075.9,0.0,0.0,15075.9
Miguel Hidalgo,Polanco,Polanco Reforma,2012,Septiembre,1143362.0,343008.6,0.0,0.0,343008.6
Miguel Hidalgo,Polanco,Morales Secc. Alameda,2012,Septiembre,231948.0,69584.4,0.0,0.0,69584.4
Miguel Hidalgo,Lomas Chapultepec,Lomas Virreyes,2012,Septiembre,105086.0,31525.8,0.0,0.0,31525.8
Miguel Hidalgo,Polanco,Bosques de Chapultepec,2012,Octubre,662061.0,198618.3,0.0,0.0,198618.3
Miguel Hidalgo,Polanco,Polanco Chapultepec,2012,Octubre,1425213.0,427563.9,0.0,0.0,427563.9
Miguel Hidalgo,Polanco,Palmitas,2012,Octubre,270359.0,81107.7,0.0,0.0,81107.7
Miguel Hidalgo,Polanco,Del Bosque,2012,Octubre,62534.0,18760.2,0.0,0.0,18760.2
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2012,Octubre,1225833.0,367749.9,0.0,0.0,367749.9
Miguel Hidalgo,Lomas Chapultepec,Lomas Virreyes,2012,Octubre,240324.0,72097.2,0.0,0.0,72097.2
Miguel Hidalgo,Polanco,Bosques de Chapultepec,2012,Noviembre,593178.0,177953.4,0.0,0.0,177953.4
Miguel Hidalgo,Polanco,Polanco Chapultepec,2012,Noviembre,1285326.0,385597.8,0.0,0.0,385597.8
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2012,Noviembre,1347075.0,404122.5,0.0,0.0,404122.5
Miguel Hidalgo,Polanco,Bosques de Chapultepec,2012,Diciembre,567659.0,170297.7,0.0,0.0,170297.7
Miguel Hidalgo,Polanco,Palmitas,2012,Diciembre,232634.0,69790.2,0.0,0.0,69790.2
Miguel Hidalgo,Polanco,Morales Secc. Alameda,2012,Diciembre,215023.0,64506.9,0.0,0.0,64506.9
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2013,Enero,68486.0,20545.8,0.0,0.0,20545.8
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2013,Febrero,1428824.0,428647.2,0.0,0.0,428647.2
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2013,Febrero,215145.0,64543.5,0.0,0.0,64543.5
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2013,Febrero,369485.0,110845.5,0.0,0.0,110845.5
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2013,Febrero,1650353.0,495105.9,0.0,0.0,495105.9
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2013,Marzo,1319007.0,395702.1,0.0,0.0,395702.1
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2013,Marzo,356616.0,106984.8,0.0,0.0,106984.8
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2013,Abril,71570.0,21471.0,0.0,0.0,21471.0
Miguel Hidalgo,Polanco -Anzures,Los Morales,2013,Abril,584475.0,175342.5,0.0,0.0,175342.5
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2013,Abril,437259.0,131177.7,0.0,0.0,131177.7
Miguel Hidalgo,Polanco -Anzures,Anzures,2013,Abril,1110296.0,333088.8,0.0,0.0,333088.8
Miguel Hidalgo,Polanco -Anzures,Palmitas,2013,Mayo,346553.0,103965.9,0.0,0.0,103965.9
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2013,Mayo,77997.0,23399.1,0.0,0.0,23399.1
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2013,Mayo,125853.0,37755.9,0.0,0.0,37755.9
Miguel Hidalgo,Polanco -Anzures,Anzures,2013,Mayo,1178544.0,353563.2,0.0,0.0,353563.2
Cuauhtémoc,Roma - Hipódromo,Roma I,2013,Mayo,1719942.0,515982.6,0.0,0.0,515982.6
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2013,Junio,1549603.0,464880.9,0.0,0.0,464880.9
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2013,Junio,1396396.0,418918.8,0.0,0.0,418918.8
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2013,Junio,71911.0,21573.3,0.0,0.0,21573.3
Miguel Hidalgo,Polanco -Anzures,Los Morales,2013,Junio,549812.0,164943.6,0.0,0.0,164943.6
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2013,Junio,239715.0,71914.5,0.0,0.0,71914.5
Cuauhtémoc,Roma - Hipódromo,Roma I,2013,Junio,1635483.0,490644.9,0.0,0.0,490644.9
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2013,Junio,1328425.0,398527.5,0.0,0.0,398527.5
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2013,Junio,953.0,285.9,0.0,0.0,285.9
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2013,Julio,1608301.0,482490.3,0.0,0.0,482490.3
Miguel Hidalgo,Polanco -Anzures,Los Morales,2013,Julio,634465.0,190339.5,0.0,0.0,190339.5
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2013,Julio,1942859.0,582857.7,0.0,0.0,582857.7
Miguel Hidalgo,Lomas Chapultepec,Lomas Virreyes,2013,Julio,329897.0,98969.1,0.0,0.0,98969.1
Cuauhtémoc,Roma - Hipódromo,Roma II,2013,Julio,947768.0,284330.4,0.0,0.0,284330.4
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2013,Agosto,1716597.0,514979.1,0.0,0.0,514979.1
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2013,Agosto,1520748.0,456224.4,0.0,0.0,456224.4
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2013,Agosto,1541584.0,462475.2,0.0,0.0,462475.2
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2013,Agosto,120778.0,36233.4,0.0,0.0,36233.4
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2013,Agosto,231446.0,69433.8,0.0,0.0,69433.8
Miguel Hidalgo,Polanco -Anzures,Anzures,2013,Agosto,1297479.0,389243.7,0.0,0.0,389243.7
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2013,Agosto,2130344.0,639103.2,0.0,0.0,639103.2
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2013,Septiembre,653235.0,195970.5,0.0,0.0,195970.5
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2013,Septiembre,1589577.0,476873.1,0.0,0.0,476873.1
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2013,Septiembre,227611.0,68283.3,0.0,0.0,68283.3
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2013,Septiembre,2223716.0,667114.8,0.0,0.0,667114.8
Miguel Hidalgo,Lomas Chapultepec,Lomas Virreyes,2013,Septiembre,420357.0,126107.1,0.0,0.0,126107.1
Cuauhtémoc,Roma Hipódromo,Roma I,2013,Septiembre,1728746.0,518623.8,0.0,0.0,518623.8
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2013,Octubre,1888555.0,566566.5,0.0,0.0,566566.5
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2013,Octubre,1702413.0,510723.9,0.0,0.0,510723.9
Miguel Hidalgo,Polanco -Anzures,Palmitas,2013,Octubre,421965.0,126589.5,0.0,0.0,126589.5
Cuauhtémoc,Roma Hipódromo,Hipódromo I,2013,Octubre,1475072.0,442521.6,0.0,0.0,442521.6
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2013,Noviembre,87146.0,26143.8,0.0,0.0,26143.8
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2013,Noviembre,115952.0,34785.6,0.0,0.0,34785.6
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2013,Noviembre,2306964.0,692089.2,0.0,0.0,692089.2
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2013,Diciembre,685646.0,205693.8,0.0,0.0,205693.8
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2013,Diciembre,1459096.0,437728.8,0.0,0.0,437728.8
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2013,Diciembre,85631.0,25689.3,0.0,0.0,25689.3
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2013,Diciembre,108277.0,32483.1,0.0,0.0,32483.1
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2014,Enero,2036494.0,610948.2,0.0,0.0,610948.2
Miguel Hidalgo,Polanco -Anzures,Los Morales,2014,Enero,619018.0,185705.4,0.0,0.0,185705.4
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2014,Enero,129615.0,38884.5,0.0,0.0,38884.5
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2014,Enero,497556.0,149266.8,0.0,0.0,149266.8
Miguel Hidalgo,Polanco -Anzures,Anzures,2014,Enero,1287845.0,386353.5,0.0,0.0,386353.5
Miguel Hidalgo,Lomas Chapultepec,Lomas Virreyes,2014,Enero,441562.0,132468.6,0.0,0.0,132468.6
Cuauhtémoc,Roma Hipódromo,Roma I,2014,Enero,1828151.0,548445.3,0.0,0.0,548445.3
Cuauhtémoc,Roma Hipódromo,Hipódromo I,2014,Enero,1411597.0,423479.1,0.0,0.0,423479.1
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2014,Febrero,1609109.0,482732.7,0.0,0.0,482732.7
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2014,Febrero,1567861.0,470358.3,0.0,0.0,470358.3
Miguel Hidalgo,Polanco -Anzures,Palmitas,2014,Febrero,435601.0,130680.3,0.0,0.0,130680.3
Miguel Hidalgo,Polanco -Anzures,Los Morales,2014,Febrero,544820.0,163446.0,0.0,0.0,163446.0
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2014,Febrero,118331.0,35499.3,0.0,0.0,35499.3
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2014,Febrero,247480.0,74244.0,0.0,0.0,74244.0
Miguel Hidalgo,Lomas Chapultepec,Lomas Virreyes,2014,Febrero,444494.0,133348.2,0.0,0.0,133348.2
Cuauhtémoc,Roma Hipódromo,Roma I,2014,Febrero,1681796.0,504538.8,0.0,0.0,504538.8
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2014,Marzo,1658328.0,497498.4,0.0,0.0,497498.4
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2014,Marzo,84491.0,25347.3,0.0,0.0,25347.3
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2014,Marzo,460668.0,138200.4,0.0,0.0,138200.4
Cuauhtémoc,Roma Hipódromo,Hipódromo II,2014,Marzo,1103498.0,331049.4,0.0,0.0,331049.4
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2014,Abril,1693186.0,507955.8,0.0,0.0,507955.8
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2014,Abril,2054333.0,616299.9,0.0,0.0,616299.9
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2014,Abril,212120.0,63636.0,0.0,0.0,63636.0
Miguel Hidalgo,Lomas Chapultepec,Lomas de Chapultepec,2014,Abril,2222000.0,666600.0,0.0,0.0,666600.0
Miguel Hidalgo,Lomas Chapultepec,Lomas Virreyes,2014,Abril,401932.0,120579.6,0.0,0.0,120579.6
Cuauhtémoc,Roma Hipódromo,Roma I,2014,Abril,1835657.0,550697.1,0.0,0.0,550697.1
Cuauhtémoc,Roma Hipódromo,Hipódromo I,2014,Abril,1439720.0,431916.0,0.0,0.0,431916.0
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2014,Mayo,755317.0,226595.1,0.0,0.0,226595.1
Miguel Hidalgo,Polanco -Anzures,Anzures,2014,Mayo,1328578.0,398573.4,0.0,0.0,398573.4
Cuauhtémoc,Roma Hipódromo,Roma I,2014,Mayo,1823072.0,546921.6,0.0,0.0,546921.6
Cuauhtémoc,Roma Hipódromo,Roma II,2014,Mayo,1514778.0,454433.4,0.0,0.0,454433.4
Cuauhtémoc,Roma Hipódromo,Hipódromo I,2014,Mayo,1420424.0,426127.2,0.0,0.0,426127.2
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2014,Junio,777548.0,233264.4,0.0,0.0,233264.4
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2014,Junio,2070702.0,621210.6,0.0,0.0,621210.6
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2014,Junio,250359.0,75107.7,0.0,0.0,75107.7
Miguel Hidalgo,Polanco -Anzures,Anzures,2014,Junio,1389637.0,416891.1,0.0,0.0,416891.1
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2014,Julio,775483.0,232644.9,0.0,0.0,232644.9
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2014,Julio,2184973.0,655491.9,0.0,0.0,655491.9
Miguel Hidalgo,Polanco -Anzures,Palmitas,2014,Julio,514916.0,154474.8,0.0,0.0,154474.8
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2014,Julio,136331.0,40899.3,0.0,0.0,40899.3
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2014,Julio,236631.0,70989.3,0.0,0.0,70989.3
Cuauhtémoc,Roma Hipódromo,Hipódromo I,2014,Julio,1598705.0,479611.5,0.0,0.0,479611.5
Cuauhtémoc,Roma Hipódromo,Hipódromo II,2014,Julio,1428651.0,428595.3,0.0,0.0,428595.3
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2014,Agosto,1675459.0,502637.7,0.0,0.0,502637.7
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2014,Agosto,2069529.0,620858.7,0.0,0.0,620858.7
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2014,Agosto,80829.0,24248.7,0.0,0.0,24248.7
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2014,Agosto,123783.0,37134.9,0.0,0.0,37134.9
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2014,Agosto,433282.0,129984.6,0.0,0.0,129984.6
Cuauhtémoc,Roma Hipódromo,Roma II,2014,Agosto,2053574.0,616072.2,0.0,0.0,616072.2
Cuauhtémoc,Roma Hipódromo,Hipódromo II,2014,Agosto,1642427.0,492728.1,0.0,0.0,492728.1
Miguel Hidalgo,Polanco -Anzures,Palmitas,2014,Septiembre,403422.0,121026.6,0.0,0.0,121026.6
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2014,Septiembre,118960.0,35688.0,0.0,0.0,35688.0
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2014,Septiembre,252615.0,75784.5,0.0,0.0,75784.5
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2014,Septiembre,489729.0,146918.7,0.0,0.0,146918.7
Miguel Hidalgo,Polanco -Anzures,Anzures,2014,Septiembre,1357321.0,407196.3,0.0,0.0,407196.3
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2014,Septiembre,444181.0,133254.3,0.0,0.0,133254.3
