Red Manual
city: Ciudad de M&eacute;xico	
cityCode: MEX
country: M&eacute;xico		
mesurementAgency: SIMAT		
URL: http://www.aire.cdmx.gob.mx
timeStamp:,1989/01/08 al 2017/10/28		
average_interval: 001d
Date,cve_station,cve_parameter,value,unit
05/09/2010,CES,PbPM10,0.0001,2
05/09/2010,PED,PbPM10,0.02,2
05/09/2010,TLA,PbPM10,0.035,2
05/09/2010,XAL,PbPM10,0.04,2
05/09/2010,NEZ,PbPM10,0.0001,2
05/09/2010,UIZ,PbPM10,0.032,2
05/09/2010,LPR,PbPM10,0.057,2
11/09/2010,CES,PbPM10,0.025,2
11/09/2010,MER,PbPM10,0.049,2
11/09/2010,PED,PbPM10,0.0001,2
11/09/2010,TLA,PbPM10,0.032,2
11/09/2010,XAL,PbPM10,0.031,2
11/09/2010,NEZ,PbPM10,0.055,2
11/09/2010,UIZ,PbPM10,0.033,2
11/09/2010,LPR,PbPM10,0.046,2
17/09/2010,CES,PbPM10,0.025,2
17/09/2010,MER,PbPM10,0.036,2
17/09/2010,PED,PbPM10,0.0001,2
17/09/2010,TLA,PbPM10,0.04,2
17/09/2010,XAL,PbPM10,0.031,2
17/09/2010,NEZ,PbPM10,0.048,2
17/09/2010,UIZ,PbPM10,0.0001,2
17/09/2010,LPR,PbPM10,0.02,2
23/09/2010,CES,PbPM10,0.0001,2
23/09/2010,MER,PbPM10,0.026,2
23/09/2010,PED,PbPM10,0.023,2
23/09/2010,TLA,PbPM10,0.063,2
23/09/2010,XAL,PbPM10,0.04,2
23/09/2010,NEZ,PbPM10,0.019,2
23/09/2010,UIZ,PbPM10,0.0001,2
23/09/2010,LPR,PbPM10,0.026,2
29/09/2010,CES,PbPM10,0.0001,2
29/09/2010,MER,PbPM10,0.031,2
29/09/2010,PED,PbPM10,0.025,2
29/09/2010,TLA,PbPM10,0.09,2
29/09/2010,XAL,PbPM10,0.035,2
29/09/2010,NEZ,PbPM10,0.022,2
29/09/2010,UIZ,PbPM10,0.021,2
29/09/2010,LPR,PbPM10,0.06,2
05/10/2010,CES,PbPM10,0.023,2
05/10/2010,MER,PbPM10,0.025,2
05/10/2010,PED,PbPM10,0.028,2
05/10/2010,TLA,PbPM10,0.052,2
05/10/2010,XAL,PbPM10,0.0001,2
05/10/2010,NEZ,PbPM10,0.0001,2
05/10/2010,UIZ,PbPM10,0.0001,2
05/10/2010,LPR,PbPM10,0.028,2
11/10/2010,CES,PbPM10,0.0001,2
11/10/2010,MER,PbPM10,0.0001,2
11/10/2010,PED,PbPM10,0.0001,2
11/10/2010,TLA,PbPM10,0.043,2
11/10/2010,XAL,PbPM10,0.051,2
11/10/2010,NEZ,PbPM10,0.0001,2
11/10/2010,UIZ,PbPM10,0.0001,2
11/10/2010,LPR,PbPM10,0.0001,2
17/10/2010,CES,PbPM10,0.0001,2
17/10/2010,MER,PbPM10,0.02,2
17/10/2010,PED,PbPM10,0.0001,2
17/10/2010,TLA,PbPM10,0.047,2
17/10/2010,XAL,PbPM10,0.019,2
17/10/2010,NEZ,PbPM10,0.0001,2
17/10/2010,UIZ,PbPM10,0.0001,2
17/10/2010,LPR,PbPM10,0.034,2
23/10/2010,CES,PbPM10,0.0001,2
23/10/2010,MER,PbPM10,0.0001,2
23/10/2010,PED,PbPM10,0.0001,2
23/10/2010,TLA,PbPM10,0.029,2
23/10/2010,XAL,PbPM10,0.029,2
23/10/2010,UIZ,PbPM10,0.0001,2
23/10/2010,LPR,PbPM10,0.02,2
29/10/2010,CES,PbPM10,0.0001,2
29/10/2010,MER,PbPM10,0.023,2
29/10/2010,PED,PbPM10,0.0001,2
29/10/2010,TLA,PbPM10,0.0001,2
29/10/2010,XAL,PbPM10,0.0001,2
29/10/2010,NEZ,PbPM10,0.0001,2
29/10/2010,UIZ,PbPM10,0.0001,2
29/10/2010,LPR,PbPM10,0.0001,2
04/11/2010,CES,PbPM10,0.0001,2
04/11/2010,MER,PbPM10,0.02,2
04/11/2010,PED,PbPM10,0.0001,2
04/11/2010,TLA,PbPM10,0.0001,2
04/11/2010,XAL,PbPM10,0.047,2
04/11/2010,NEZ,PbPM10,0.0001,2
04/11/2010,UIZ,PbPM10,0.0001,2
04/11/2010,LPR,PbPM10,0.036,2
10/11/2010,CES,PbPM10,0.0001,2
10/11/2010,MER,PbPM10,0.0001,2
10/11/2010,PED,PbPM10,0.0001,2
10/11/2010,TLA,PbPM10,0.042,2
10/11/2010,XAL,PbPM10,0.028,2
10/11/2010,NEZ,PbPM10,0.0001,2
10/11/2010,LPR,PbPM10,0.055,2
16/11/2010,CES,PbPM10,0.0001,2
16/11/2010,MER,PbPM10,0.0001,2
16/11/2010,PED,PbPM10,0.0001,2
16/11/2010,TLA,PbPM10,0.0001,2
16/11/2010,XAL,PbPM10,0.041,2
16/11/2010,NEZ,PbPM10,0.0001,2
16/11/2010,UIZ,PbPM10,0.0001,2
16/11/2010,LPR,PbPM10,0.037,2
22/11/2010,CES,PbPM10,0.0001,2
22/11/2010,MER,PbPM10,0.0001,2
22/11/2010,PED,PbPM10,0.0001,2
22/11/2010,TLA,PbPM10,0.069,2
22/11/2010,XAL,PbPM10,0.05,2
22/11/2010,NEZ,PbPM10,0.0001,2
22/11/2010,UIZ,PbPM10,0.0001,2
22/11/2010,LPR,PbPM10,0.029,2
28/11/2010,CES,PbPM10,0.0001,2
28/11/2010,MER,PbPM10,0.039,2
28/11/2010,PED,PbPM10,0.0001,2
28/11/2010,TLA,PbPM10,0.052,2
28/11/2010,NEZ,PbPM10,0.0001,2
28/11/2010,UIZ,PbPM10,0.0001,2
28/11/2010,LPR,PbPM10,0.045,2
04/12/2010,CES,PbPM10,0.036,2
04/12/2010,MER,PbPM10,0.059,2
04/12/2010,PED,PbPM10,0.0001,2
04/12/2010,TLA,PbPM10,0.057,2
04/12/2010,XAL,PbPM10,0.101,2
04/12/2010,NEZ,PbPM10,0.045,2
04/12/2010,UIZ,PbPM10,0.021,2
04/12/2010,LPR,PbPM10,0.055,2
10/12/2010,CES,PbPM10,0.019,2
10/12/2010,MER,PbPM10,0.06,2
10/12/2010,PED,PbPM10,0.0001,2
10/12/2010,TLA,PbPM10,0.038,2
10/12/2010,XAL,PbPM10,0.119,2
10/12/2010,NEZ,PbPM10,0.03,2
10/12/2010,UIZ,PbPM10,0.021,2
10/12/2010,LPR,PbPM10,0.083,2
16/12/2010,CES,PbPM10,0.0001,2
16/12/2010,MER,PbPM10,0.036,2
16/12/2010,PED,PbPM10,0.0001,2
16/12/2010,TLA,PbPM10,0.057,2
16/12/2010,XAL,PbPM10,0.075,2
16/12/2010,NEZ,PbPM10,0.036,2
16/12/2010,UIZ,PbPM10,0.0001,2
16/12/2010,LPR,PbPM10,0.067,2
22/12/2010,CES,PbPM10,0.069,2
22/12/2010,MER,PbPM10,0.038,2
22/12/2010,PED,PbPM10,0.037,2
22/12/2010,TLA,PbPM10,0.05,2
22/12/2010,XAL,PbPM10,0.103,2
22/12/2010,NEZ,PbPM10,0.066,2
22/12/2010,UIZ,PbPM10,0.082,2
22/12/2010,LPR,PbPM10,0.033,2
03/01/2011,CES,PbPST,0.041,2
03/01/2011,PED,PbPST,0.027,2
03/01/2011,TLA,PbPST,0.056,2
03/01/2011,XAL,PbPST,0.073,2
03/01/2011,UIZ,PbPST,0.029,2
09/01/2011,MER,PbPST,0.058,2
09/01/2011,PED,PbPST,0.0001,2
09/01/2011,XAL,PbPST,0.051,2
09/01/2011,UIZ,PbPST,0.02,2
15/01/2011,CES,PbPST,0.0001,2
15/01/2011,MER,PbPST,0.029,2
15/01/2011,PED,PbPST,0.0001,2
15/01/2011,TLA,PbPST,0.034,2
15/01/2011,XAL,PbPST,0.042,2
15/01/2011,UIZ,PbPST,0.0001,2
21/01/2011,CES,PbPST,0.0001,2
21/01/2011,MER,PbPST,0.057,2
21/01/2011,PED,PbPST,0.0001,2
21/01/2011,TLA,PbPST,0.051,2
21/01/2011,XAL,PbPST,0.111,2
21/01/2011,UIZ,PbPST,0.02,2
27/01/2011,CES,PbPST,0.02,2
27/01/2011,MER,PbPST,0.04,2
27/01/2011,PED,PbPST,0.0001,2
27/01/2011,TLA,PbPST,0.03,2
27/01/2011,XAL,PbPST,0.083,2
27/01/2011,UIZ,PbPST,0.018,2
02/02/2011,CES,PbPST,0.024,2
02/02/2011,MER,PbPST,0.021,2
02/02/2011,PED,PbPST,0.0001,2
02/02/2011,TLA,PbPST,0.042,2
02/02/2011,XAL,PbPST,0.041,2
02/02/2011,UIZ,PbPST,0.0001,2
08/02/2011,CES,PbPST,0.092,2
08/02/2011,MER,PbPST,0.07,2
08/02/2011,PED,PbPST,0.0001,2
08/02/2011,TLA,PbPST,0.101,2
08/02/2011,XAL,PbPST,0.035,2
08/02/2011,UIZ,PbPST,0.021,2
14/02/2011,CES,PbPST,0.0001,2
14/02/2011,MER,PbPST,0.032,2
14/02/2011,PED,PbPST,0.0001,2
14/02/2011,TLA,PbPST,0.027,2
14/02/2011,XAL,PbPST,0.046,2
14/02/2011,UIZ,PbPST,0.0001,2
20/02/2011,CES,PbPST,0.035,2
20/02/2011,MER,PbPST,0.028,2
20/02/2011,PED,PbPST,0.0001,2
20/02/2011,TLA,PbPST,0.0001,2
20/02/2011,XAL,PbPST,0.034,2
20/02/2011,UIZ,PbPST,0.0001,2
26/02/2011,CES,PbPST,0.02,2
26/02/2011,MER,PbPST,0.049,2
26/02/2011,PED,PbPST,0.0001,2
26/02/2011,TLA,PbPST,0.078,2
26/02/2011,XAL,PbPST,0.039,2
04/03/2011,CES,PbPST,0.0001,2
04/03/2011,MER,PbPST,0.095,2
04/03/2011,PED,PbPST,0.0001,2
04/03/2011,TLA,PbPST,0.075,2
04/03/2011,XAL,PbPST,0.089,2
04/03/2011,UIZ,PbPST,0.02,2
10/03/2011,CES,PbPST,0.0001,2
10/03/2011,MER,PbPST,0.025,2
10/03/2011,PED,PbPST,0.0001,2
10/03/2011,TLA,PbPST,0.077,2
10/03/2011,XAL,PbPST,0.046,2
10/03/2011,UIZ,PbPST,0.0001,2
16/03/2011,CES,PbPST,0.0001,2
16/03/2011,MER,PbPST,0.016,2
16/03/2011,PED,PbPST,0.0001,2
16/03/2011,TLA,PbPST,0.033,2
16/03/2011,XAL,PbPST,0.017,2
16/03/2011,UIZ,PbPST,0.0001,2
22/03/2011,CES,PbPST,0.008,2
22/03/2011,MER,PbPST,0.037,2
22/03/2011,PED,PbPST,0.022,2
22/03/2011,TLA,PbPST,0.036,2
22/03/2011,XAL,PbPST,0.026,2
22/03/2011,UIZ,PbPST,0.0001,2
28/03/2011,CES,PbPST,0.072,2
28/03/2011,PED,PbPST,0.0001,2
28/03/2011,TLA,PbPST,0.118,2
28/03/2011,XAL,PbPST,0.135,2
28/03/2011,UIZ,PbPST,0.0001,2
03/04/2011,CES,PbPST,0.025,2
03/04/2011,MER,PbPST,0.0001,2
03/04/2011,PED,PbPST,0.0001,2
03/04/2011,TLA,PbPST,0.018,2
03/04/2011,XAL,PbPST,0.0001,2
03/04/2011,UIZ,PbPST,0.021,2
09/04/2011,CES,PbPST,0.0001,2
09/04/2011,MER,PbPST,0.031,2
09/04/2011,PED,PbPST,0.0001,2
09/04/2011,TLA,PbPST,0.042,2
09/04/2011,XAL,PbPST,0.037,2
09/04/2011,UIZ,PbPST,0.0001,2
15/04/2011,CES,PbPST,0.0001,2
15/04/2011,MER,PbPST,0.076,2
15/04/2011,PED,PbPST,0.0001,2
15/04/2011,TLA,PbPST,0.026,2
15/04/2011,XAL,PbPST,0.059,2
15/04/2011,UIZ,PbPST,0.0001,2
21/04/2011,CES,PbPST,0.0001,2
21/04/2011,MER,PbPST,0.025,2
21/04/2011,PED,PbPST,0.0001,2
21/04/2011,TLA,PbPST,0.026,2
21/04/2011,XAL,PbPST,0.0001,2
21/04/2011,UIZ,PbPST,0.0001,2
27/04/2011,CES,PbPST,0.0001,2
27/04/2011,MER,PbPST,0.0001,2
27/04/2011,PED,PbPST,0.024,2
27/04/2011,TLA,PbPST,0.04,2
27/04/2011,XAL,PbPST,0.208,2
27/04/2011,UIZ,PbPST,0.0001,2
03/05/2011,CES,PbPST,0.0001,2
03/05/2011,PED,PbPST,0.0001,2
03/05/2011,TLA,PbPST,0.064,2
03/05/2011,XAL,PbPST,0.0001,2
03/05/2011,UIZ,PbPST,0.034,2
09/05/2011,CES,PbPST,0.019,2
09/05/2011,MER,PbPST,0.092,2
09/05/2011,PED,PbPST,0.0001,2
09/05/2011,TLA,PbPST,0.03,2
09/05/2011,XAL,PbPST,0.094,2
09/05/2011,UIZ,PbPST,0.0001,2
15/05/2011,CES,PbPST,0.027,2
15/05/2011,TLA,PbPST,0.023,2
15/05/2011,XAL,PbPST,0.021,2
15/05/2011,UIZ,PbPST,0.0001,2
21/05/2011,CES,PbPST,0.0001,2
21/05/2011,PED,PbPST,0.023,2
21/05/2011,TLA,PbPST,0.143,2
21/05/2011,XAL,PbPST,0.02,2
21/05/2011,UIZ,PbPST,0.046,2
27/05/2011,CES,PbPST,0.077,2
27/05/2011,MER,PbPST,0.064,2
27/05/2011,PED,PbPST,0.0001,2
27/05/2011,TLA,PbPST,0.066,2
27/05/2011,XAL,PbPST,0.027,2
27/05/2011,UIZ,PbPST,0.0001,2
02/06/2011,CES,PbPST,0.0001,2
02/06/2011,MER,PbPST,0.035,2
02/06/2011,PED,PbPST,0.0001,2
02/06/2011,TLA,PbPST,0.0001,2
02/06/2011,XAL,PbPST,0.0001,2
02/06/2011,UIZ,PbPST,0.0001,2
08/06/2011,CES,PbPST,0.0001,2
08/06/2011,MER,PbPST,0.0001,2
08/06/2011,PED,PbPST,0.0001,2
08/06/2011,TLA,PbPST,0.0001,2
08/06/2011,XAL,PbPST,0.0001,2
08/06/2011,UIZ,PbPST,0.0001,2
14/06/2011,CES,PbPST,0.0001,2
14/06/2011,MER,PbPST,0.0001,2
14/06/2011,TLA,PbPST,0.019,2
14/06/2011,XAL,PbPST,0.019,2
14/06/2011,UIZ,PbPST,0.0001,2
20/06/2011,CES,PbPST,0.0001,2
20/06/2011,MER,PbPST,0.017,2
20/06/2011,PED,PbPST,0.0001,2
20/06/2011,TLA,PbPST,0.0001,2
20/06/2011,XAL,PbPST,0.0001,2
20/06/2011,UIZ,PbPST,0.0001,2
26/06/2011,CES,PbPST,0.0001,2
26/06/2011,MER,PbPST,0.0001,2
26/06/2011,PED,PbPST,0.0001,2
26/06/2011,TLA,PbPST,0.0001,2
26/06/2011,XAL,PbPST,0.0001,2
26/06/2011,UIZ,PbPST,0.0001,2
02/07/2011,CES,PbPST,0.033,2
02/07/2011,MER,PbPST,0.015,2
02/07/2011,PED,PbPST,0.0001,2
02/07/2011,TLA,PbPST,0.032,2
02/07/2011,XAL,PbPST,0.021,2
02/07/2011,UIZ,PbPST,0.021,2
08/07/2011,CES,PbPST,0.051,2
08/07/2011,MER,PbPST,0.027,2
08/07/2011,PED,PbPST,0.025,2
08/07/2011,TLA,PbPST,0.027,2
08/07/2011,XAL,PbPST,0.019,2
08/07/2011,UIZ,PbPST,0.039,2
14/07/2011,CES,PbPST,0.04,2
14/07/2011,MER,PbPST,0.039,2
14/07/2011,PED,PbPST,0.029,2
14/07/2011,TLA,PbPST,0.036,2
14/07/2011,XAL,PbPST,0.105,2
14/07/2011,UIZ,PbPST,0.08,2
20/07/2011,CES,PbPST,0.019,2
20/07/2011,MER,PbPST,0.0001,2
20/07/2011,PED,PbPST,0.025,2
20/07/2011,TLA,PbPST,0.054,2
20/07/2011,XAL,PbPST,0.067,2
20/07/2011,UIZ,PbPST,0.028,2
26/07/2011,CES,PbPST,0.035,2
26/07/2011,MER,PbPST,0.27,2
26/07/2011,PED,PbPST,0.0001,2
26/07/2011,TLA,PbPST,0.057,2
26/07/2011,XAL,PbPST,0.075,2
26/07/2011,UIZ,PbPST,0.0001,2
01/08/2011,CES,PbPST,0.0001,2
01/08/2011,MER,PbPST,0.034,2
01/08/2011,PED,PbPST,0.0001,2
01/08/2011,TLA,PbPST,0.055,2
01/08/2011,XAL,PbPST,0.061,2
01/08/2011,UIZ,PbPST,0.043,2
07/08/2011,CES,PbPST,0.0001,2
07/08/2011,MER,PbPST,0.046,2
07/08/2011,PED,PbPST,0.0001,2
07/08/2011,TLA,PbPST,0.021,2
07/08/2011,XAL,PbPST,0.0001,2
07/08/2011,UIZ,PbPST,0.0001,2
13/08/2011,MER,PbPST,0.02,2
13/08/2011,PED,PbPST,0.04,2
13/08/2011,TLA,PbPST,0.028,2
13/08/2011,XAL,PbPST,0.115,2
13/08/2011,UIZ,PbPST,0.0001,2
19/08/2011,CES,PbPST,0.0001,2
19/08/2011,MER,PbPST,0.046,2
19/08/2011,PED,PbPST,0.03,2
19/08/2011,TLA,PbPST,0.076,2
19/08/2011,XAL,PbPST,0.091,2
19/08/2011,UIZ,PbPST,0.029,2
25/08/2011,CES,PbPST,0.055,2
25/08/2011,MER,PbPST,0.052,2
25/08/2011,PED,PbPST,0.0001,2
25/08/2011,TLA,PbPST,0.091,2
25/08/2011,XAL,PbPST,0.034,2
25/08/2011,UIZ,PbPST,0.047,2
31/08/2011,CES,PbPST,0.021,2
31/08/2011,MER,PbPST,0.046,2
31/08/2011,PED,PbPST,0.0001,2
31/08/2011,XAL,PbPST,0.034,2
31/08/2011,UIZ,PbPST,0.027,2
06/09/2011,MER,PbPST,0.062,2
06/09/2011,PED,PbPST,0.0001,2
06/09/2011,TLA,PbPST,0.056,2
06/09/2011,XAL,PbPST,0.031,2
06/09/2011,UIZ,PbPST,0.041,2
12/09/2011,MER,PbPST,0.068,2
12/09/2011,PED,PbPST,0.0001,2
12/09/2011,TLA,PbPST,0.061,2
12/09/2011,XAL,PbPST,0.062,2
12/09/2011,UIZ,PbPST,0.03,2
18/09/2011,MER,PbPST,0.046,2
18/09/2011,PED,PbPST,0.073,2
18/09/2011,TLA,PbPST,0.038,2
18/09/2011,XAL,PbPST,0.055,2
18/09/2011,UIZ,PbPST,0.027,2
24/09/2011,CES,PbPST,0.056,2
24/09/2011,MER,PbPST,0.063,2
24/09/2011,PED,PbPST,0.082,2
24/09/2011,TLA,PbPST,0.111,2
24/09/2011,XAL,PbPST,0.041,2
24/09/2011,UIZ,PbPST,0.082,2
30/09/2011,CES,PbPST,0.0001,2
30/09/2011,MER,PbPST,0.075,2
30/09/2011,PED,PbPST,0.05,2
30/09/2011,TLA,PbPST,0.075,2
30/09/2011,XAL,PbPST,0.086,2
30/09/2011,UIZ,PbPST,0.0001,2
06/10/2011,CES,PbPST,0.0001,2
06/10/2011,MER,PbPST,0.082,2
06/10/2011,PED,PbPST,0.0001,2
06/10/2011,TLA,PbPST,0.047,2
06/10/2011,XAL,PbPST,0.029,2
06/10/2011,UIZ,PbPST,0.0001,2
12/10/2011,CES,PbPST,0.0001,2
12/10/2011,MER,PbPST,0.0001,2
12/10/2011,PED,PbPST,0.0001,2
12/10/2011,TLA,PbPST,0.025,2
12/10/2011,XAL,PbPST,0.071,2
12/10/2011,UIZ,PbPST,0.0001,2
18/10/2011,CES,PbPST,0.0001,2
18/10/2011,MER,PbPST,0.0001,2
18/10/2011,PED,PbPST,0.0001,2
18/10/2011,TLA,PbPST,0.0001,2
18/10/2011,XAL,PbPST,0.088,2
18/10/2011,UIZ,PbPST,0.036,2
24/10/2011,CES,PbPST,0.0001,2
24/10/2011,MER,PbPST,0.0001,2
24/10/2011,PED,PbPST,0.0001,2
24/10/2011,TLA,PbPST,0.0001,2
24/10/2011,XAL,PbPST,0.11,2
24/10/2011,UIZ,PbPST,0.0001,2
30/10/2011,CES,PbPST,0.0001,2
30/10/2011,MER,PbPST,0.0001,2
30/10/2011,PED,PbPST,0.0001,2
30/10/2011,TLA,PbPST,0.0001,2
30/10/2011,XAL,PbPST,0.026,2
05/11/2011,CES,PbPST,0.0001,2
05/11/2011,MER,PbPST,0.029,2
05/11/2011,PED,PbPST,0.0001,2
05/11/2011,TLA,PbPST,0.0001,2
05/11/2011,XAL,PbPST,0.03,2
11/11/2011,CES,PbPST,0.0001,2
11/11/2011,MER,PbPST,0.049,2
11/11/2011,PED,PbPST,0.05,2
11/11/2011,TLA,PbPST,0.777,2
11/11/2011,XAL,PbPST,0.155,2
11/11/2011,UIZ,PbPST,0.067,2
17/11/2011,CES,PbPST,0.022,2
17/11/2011,MER,PbPST,0.026,2
17/11/2011,PED,PbPST,0.0001,2
17/11/2011,TLA,PbPST,0.0001,2
17/11/2011,XAL,PbPST,0.025,2
17/11/2011,UIZ,PbPST,0.046,2
23/11/2011,CES,PbPST,0.056,2
23/11/2011,MER,PbPST,0.0001,2
23/11/2011,PED,PbPST,0.034,2
23/11/2011,TLA,PbPST,0.059,2
23/11/2011,UIZ,PbPST,0.058,2
29/11/2011,CES,PbPST,0.057,2
29/11/2011,MER,PbPST,0.041,2
29/11/2011,PED,PbPST,0.032,2
29/11/2011,TLA,PbPST,0.054,2
29/11/2011,XAL,PbPST,0.078,2
29/11/2011,UIZ,PbPST,0.065,2
05/12/2011,CES,PbPST,0.008,2
05/12/2011,MER,PbPST,0.062,2
05/12/2011,PED,PbPST,0.044,2
05/12/2011,TLA,PbPST,0.064,2
05/12/2011,XAL,PbPST,0.192,2
05/12/2011,UIZ,PbPST,0.076,2
11/12/2011,CES,PbPST,0.065,2
11/12/2011,MER,PbPST,0.083,2
11/12/2011,PED,PbPST,0.049,2
11/12/2011,TLA,PbPST,0.098,2
11/12/2011,XAL,PbPST,0.281,2
11/12/2011,UIZ,PbPST,0.041,2
17/12/2011,CES,PbPST,0.072,2
17/12/2011,MER,PbPST,0.078,2
17/12/2011,PED,PbPST,0.044,2
17/12/2011,TLA,PbPST,0.031,2
17/12/2011,XAL,PbPST,0.062,2
17/12/2011,UIZ,PbPST,0.054,2
23/12/2011,CES,PbPST,0.034,2
23/12/2011,MER,PbPST,0.087,2
23/12/2011,PED,PbPST,0.012,2
23/12/2011,TLA,PbPST,0.039,2
23/12/2011,XAL,PbPST,0.075,2
23/12/2011,UIZ,PbPST,0.001,2
29/12/2011,CES,PbPST,0.017,2
29/12/2011,PED,PbPST,0.0001,2
29/12/2011,TLA,PbPST,0.017,2
29/12/2011,XAL,PbPST,0.058,2
03/01/2011,CES,PbPM10,0.0001,2
03/01/2011,PED,PbPM10,0.0001,2
03/01/2011,TLA,PbPM10,0.032,2
03/01/2011,XAL,PbPM10,0.034,2
03/01/2011,NEZ,PbPM10,0.032,2
03/01/2011,UIZ,PbPM10,0.022,2
03/01/2011,LPR,PbPM10,0.0001,2
09/01/2011,MER,PbPM10,0.0001,2
09/01/2011,PED,PbPM10,0.0001,2
09/01/2011,XAL,PbPM10,0.039,2
09/01/2011,NEZ,PbPM10,0.0001,2
09/01/2011,UIZ,PbPM10,0.0001,2
09/01/2011,LPR,PbPM10,0.034,2
15/01/2011,CES,PbPM10,0.0001,2
15/01/2011,MER,PbPM10,0.0001,2
15/01/2011,PED,PbPM10,0.0001,2
15/01/2011,TLA,PbPM10,0.0001,2
15/01/2011,XAL,PbPM10,0.028,2
15/01/2011,NEZ,PbPM10,0.019,2
15/01/2011,UIZ,PbPM10,0.0001,2
15/01/2011,LPR,PbPM10,0.0001,2
21/01/2011,CES,PbPM10,0.0001,2
21/01/2011,MER,PbPM10,0.06,2
21/01/2011,PED,PbPM10,0.0001,2
21/01/2011,TLA,PbPM10,0.038,2
21/01/2011,XAL,PbPM10,0.062,2
21/01/2011,NEZ,PbPM10,0.022,2
21/01/2011,UIZ,PbPM10,0.0001,2
21/01/2011,LPR,PbPM10,0.05,2
27/01/2011,CES,PbPM10,0.0001,2
27/01/2011,MER,PbPM10,0.037,2
27/01/2011,PED,PbPM10,0.0001,2
27/01/2011,TLA,PbPM10,0.0001,2
27/01/2011,XAL,PbPM10,0.045,2
27/01/2011,NEZ,PbPM10,0.0001,2
27/01/2011,UIZ,PbPM10,0.0001,2
27/01/2011,LPR,PbPM10,0.108,2
02/02/2011,CES,PbPM10,0.0001,2
02/02/2011,MER,PbPM10,0.0001,2
02/02/2011,PED,PbPM10,0.0001,2
02/02/2011,TLA,PbPM10,0.025,2
02/02/2011,XAL,PbPM10,0.0001,2
02/02/2011,NEZ,PbPM10,0.0001,2
02/02/2011,UIZ,PbPM10,0.0001,2
02/02/2011,LPR,PbPM10,0.036,2
08/02/2011,CES,PbPM10,0.05,2
08/02/2011,MER,PbPM10,0.027,2
08/02/2011,PED,PbPM10,0.0001,2
08/02/2011,TLA,PbPM10,0.069,2
08/02/2011,XAL,PbPM10,0.0001,2
08/02/2011,NEZ,PbPM10,0.026,2
08/02/2011,UIZ,PbPM10,0.0001,2
08/02/2011,LPR,PbPM10,0.0001,2
14/02/2011,CES,PbPM10,0.0001,2
14/02/2011,MER,PbPM10,0.0001,2
14/02/2011,PED,PbPM10,0.0001,2
14/02/2011,TLA,PbPM10,0.0001,2
14/02/2011,XAL,PbPM10,0.02,2
14/02/2011,NEZ,PbPM10,0.0001,2
14/02/2011,UIZ,PbPM10,0.0001,2
14/02/2011,LPR,PbPM10,0.0001,2
20/02/2011,CES,PbPM10,0.0001,2
20/02/2011,MER,PbPM10,0.027,2
20/02/2011,PED,PbPM10,0.0001,2
20/02/2011,TLA,PbPM10,0.0001,2
20/02/2011,XAL,PbPM10,0.0001,2
20/02/2011,NEZ,PbPM10,0.0001,2
20/02/2011,UIZ,PbPM10,0.0001,2
20/02/2011,LPR,PbPM10,0.023,2
26/02/2011,CES,PbPM10,0.0001,2
26/02/2011,MER,PbPM10,0.024,2
26/02/2011,PED,PbPM10,0.0001,2
26/02/2011,TLA,PbPM10,0.04,2
26/02/2011,XAL,PbPM10,0.039,2
26/02/2011,NEZ,PbPM10,0.0001,2
26/02/2011,UIZ,PbPM10,0.0001,2
26/02/2011,LPR,PbPM10,0.0001,2
04/03/2011,CES,PbPM10,0.0001,2
04/03/2011,MER,PbPM10,0.067,2
04/03/2011,PED,PbPM10,0.0001,2
04/03/2011,TLA,PbPM10,0.0001,2
04/03/2011,XAL,PbPM10,0.089,2
04/03/2011,NEZ,PbPM10,0.0001,2
04/03/2011,UIZ,PbPM10,0.0001,2
04/03/2011,LPR,PbPM10,0.0001,2
10/03/2011,CES,PbPM10,0.0001,2
10/03/2011,MER,PbPM10,0.0001,2
10/03/2011,PED,PbPM10,0.0001,2
10/03/2011,TLA,PbPM10,0.03,2
10/03/2011,XAL,PbPM10,0.0001,2
10/03/2011,NEZ,PbPM10,0.0001,2
10/03/2011,UIZ,PbPM10,0.0001,2
10/03/2011,LPR,PbPM10,0.0001,2
16/03/2011,CES,PbPM10,0.0001,2
16/03/2011,MER,PbPM10,0.0001,2
16/03/2011,PED,PbPM10,0.0001,2
16/03/2011,TLA,PbPM10,0.022,2
16/03/2011,XAL,PbPM10,0.0001,2
16/03/2011,NEZ,PbPM10,0.0001,2
16/03/2011,UIZ,PbPM10,0.0001,2
16/03/2011,LPR,PbPM10,0.0001,2
22/03/2011,CES,PbPM10,0.0001,2
22/03/2011,MER,PbPM10,0.014,2
22/03/2011,PED,PbPM10,0.0001,2
22/03/2011,TLA,PbPM10,0.016,2
22/03/2011,XAL,PbPM10,0.024,2
22/03/2011,NEZ,PbPM10,0.0001,2
22/03/2011,UIZ,PbPM10,0.0001,2
28/03/2011,CES,PbPM10,0.0001,2
28/03/2011,MER,PbPM10,0.099,2
28/03/2011,PED,PbPM10,0.0001,2
28/03/2011,TLA,PbPM10,0.03,2
28/03/2011,XAL,PbPM10,0.117,2
28/03/2011,NEZ,PbPM10,0.05,2
28/03/2011,UIZ,PbPM10,0.0001,2
28/03/2011,LPR,PbPM10,0.077,2
03/04/2011,CES,PbPM10,0.0001,2
03/04/2011,MER,PbPM10,0.0001,2
